Name,Department,empid,Salary,Address
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,45,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,795,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,757,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,339,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,4258,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,2032,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,1230,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,352,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,112,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,997,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,4258,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,2643,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,1084,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,532,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,682800,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,47400,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,188,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,118,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,29,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,13,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,8,
Basic Chemical and Chemical Product Manufacturing,Level 3,CC52,62,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,1362,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,0,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,1254,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,4,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,49,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,133,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,126,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,133,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,115,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,1511,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,493,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,242,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,1511,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,1074,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,319,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,119,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,907600,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,76800,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,C,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,11,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,8,
Basic Chemical and Basic Polymer Manufacturing,Level 4,CC521,71,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,2037,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,1860,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,5,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,60,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,135,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,0,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,424,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,362,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,116,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,1500,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,456,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,60,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,1500,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,951,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,383,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,167,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,1217700,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,69100,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,C,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,12,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,8,
Fertiliser and Pesticide Manufacturing,Level 4,CC522,63,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,1495,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,415,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,1067,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,5,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,C,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,C,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,1402,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,17,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,5,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,40,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,244,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,C,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,272,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,799,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,25,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,245,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,261,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,109,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,1247,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,730,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,281,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,50,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,13,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,236,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,1247,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,619,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,382,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,246,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,374300,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,27200,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,191,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,123,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,34,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,18,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,9,
"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Level 4,CC523,50,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,3650,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,314,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,3300,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,18,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,0,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,18,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,3324,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,33,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,17,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,110,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,700,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,1,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,185,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,2238,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,41,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,509,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,533,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,350,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,2945,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,1428,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,803,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,181,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,29,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,714,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,2945,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,1480,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,1044,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,421,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,295700,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,28300,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,137,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,86,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,41,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,24,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,12,
Polymer Product and Rubber Product Manufacturing,Level 3,CC53,50,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,3650,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,314,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,3300,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,18,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,0,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,18,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,3324,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,33,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,17,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,110,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,700,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,1,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,185,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,2238,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,41,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,509,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,533,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,350,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,2945,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,1428,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,803,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,181,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,29,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,714,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,2945,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,1480,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,1044,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,421,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,295700,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,28300,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,137,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,86,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,41,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,24,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,12,
Polymer Product and Rubber Product Manufacturing,Level 4,CC531,50,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,2732,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,C,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,2354,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,52,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,0,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,C,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,2508,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,41,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,19,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,119,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,479,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,2,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,255,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,1566,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,29,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,270,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,276,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,231,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,2672,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,932,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,1144,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,158,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,C,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,596,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,2672,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,1350,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,805,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,517,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,345900,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,29200,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,116,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,81,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,C,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,17,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,9,
Non-Metallic Mineral Product Manufacturing,Level 3,CC61,51,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,2732,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,C,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,2354,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,52,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,0,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,C,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,2508,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,41,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,19,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,119,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,479,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,2,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,255,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,1566,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,29,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,270,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,276,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,231,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,2672,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,932,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,1144,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,158,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,C,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,596,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,2672,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,1350,
Non-Metallic Mineral Product Manufacturing,Level 4,CC611,805,
